VOTOS,PORCENTAJE,CARGO_POSTULADO,ESTADO,MUNICIPIO,PARROQUIA,CENTRO,CENTRO_NOMBRE,MESA,ADJUDICADO,PRIMER_NOMBRE,PRIMER_APELLIDO,PORCENTAJE_ABSTENCIÓN,PORCENTAJE_ACTAS,PORCENTAJE_ACTAS_ESCRUTADAS,PORCENTAJE_ACTAS_VÁLIDAS,PORCENTAJE_ELECTORES_ACTAS_TX,PORCENTAJE_ELECTORES_INSCRITOS,PORCENTAJE_VOTANTES_ESCRUTADOS,PORCENTAJE_VOTOS_ESCRUTADOS,PORCENTAJE_VOTOS_NULOS,PORCENTAJE_VOTOS_VÁLIDOS,VOTOS_ABSTENCIÓN,VOTOS_ACTAS,VOTOS_ACTAS_ESCRUTADAS,VOTOS_ACTAS_VÁLIDAS,VOTOS_ELECTORES_ACTAS_TX,VOTOS_ELECTORES_INSCRITOS,VOTOS_VOTANTES_ESCRUTADOS,VOTOS_ESCRUTADOS,VOTOS_NULOS,VOTOS_VÁLIDOS
0,0.00%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,YMARA,GARCIA,54.14%,100%,100%,100%,100%,100%,45.86%,100%,0.8%,99.2%,445,1,1,1,822,822,377,377,3,374
201,56.94%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,SI,MARIA,RODRIGUEZ,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
68,19.26%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,JOSE,VASQUEZ,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
60,17.00%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,DANIEL,RANGEL,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
20,5.67%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,CARLOS,HERNANDEZ,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
2,0.57%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,HERNANDEZ,RONALD,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
1,0.28%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,ROBERT,LUCENA,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
1,0.28%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,3,NO,ANTULIO,GUILARTE,54.14%,100%,100%,100%,100%,100%,45.86%,100%,6.37%,93.63%,445,1,1,1,822,822,377,377,24,353
185,51.25%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,SI,PRIMITIVO,CEDEÑO,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
77,21.33%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,MARIA,MARTINEZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
55,15.24%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,ANTONIA,MUÑOZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
25,6.93%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,GONZALEZ,ORNOBIS,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
18,4.99%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,JOSE,RUIZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
1,0.28%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,HERMES,CORTEZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
0,0.00%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,YMARA,GARCIA,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
0,0.00%,GOBERNADOR,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,SIMON,BRICEÑO,53.46%,100%,100%,100%,100%,100%,46.54%,100%,0.55%,99.45%,417,1,1,1,780,780,363,363,2,361
182,54.33%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,SI,MARIA,RODRIGUEZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
74,22.09%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,DANIEL,RANGEL,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
54,16.12%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,JOSE,VASQUEZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
12,3.58%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,CARLOS,HERNANDEZ,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
10,2.99%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,HERNANDEZ,RONALD,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
3,0.90%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,ROBERT,LUCENA,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
0,0.00%,ALCALDE,16,1,2,160102001,ESCUELA BASICA LISANDRO ALVARADO,4,NO,ANTULIO,GUILARTE,53.46%,100%,100%,100%,100%,100%,46.54%,100%,7.71%,92.29%,417,1,1,1,780,780,363,363,28,335
99,57.89%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,ANTONIA,MUÑOZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
61,35.67%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,SI,PRIMITIVO,CEDEÑO,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
5,2.92%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,MARIA,MARTINEZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
3,1.75%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,JOSE,RUIZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
3,1.75%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,GONZALEZ,ORNOBIS,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
0,0.00%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,HERMES,CORTEZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
0,0.00%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,YMARA,GARCIA,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
0,0.00%,GOBERNADOR,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,SIMON,BRICEÑO,29.63%,100%,100%,100%,100%,100%,70.37%,100%,0%,100%,72,1,1,1,243,243,171,171,0,171
64,38.10%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,CARLOS,HERNANDEZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
61,36.31%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,SI,MARIA,RODRIGUEZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
27,16.07%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,JOSE,VASQUEZ,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
10,5.95%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,HERNANDEZ,RONALD,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
5,2.98%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,DANIEL,RANGEL,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
1,0.60%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,ROBERT,LUCENA,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
0,0.00%,ALCALDE,16,1,2,160102008,ESCUELA BOLIVARIANA 403,1,NO,ANTULIO,GUILARTE,29.63%,100%,100%,100%,100%,100%,70.37%,100%,1.75%,98.25%,72,1,1,1,243,243,171,171,3,168
279,83.28%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,SI,PRIMITIVO,CEDEÑO,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
44,13.13%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,ANTONIA,MUÑOZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
5,1.49%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,JOSE,RUIZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
4,1.19%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,MARIA,MARTINEZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
3,0.90%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,GONZALEZ,ORNOBIS,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
0,0.00%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,HERMES,CORTEZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
0,0.00%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,YMARA,GARCIA,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
0,0.00%,GOBERNADOR,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,SIMON,BRICEÑO,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.3%,99.7%,164,1,1,1,500,500,336,336,1,335
279,83.78%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,SI,MARIA,RODRIGUEZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
36,10.81%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,CARLOS,HERNANDEZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
7,2.10%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,JOSE,VASQUEZ,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
7,2.10%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,HERNANDEZ,RONALD,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
4,1.20%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,DANIEL,RANGEL,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
0,0.00%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,ROBERT,LUCENA,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
0,0.00%,ALCALDE,16,1,2,160102005,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 171,1,NO,ANTULIO,GUILARTE,32.8%,100%,100%,100%,100%,100%,67.2%,100%,0.89%,99.11%,164,1,1,1,500,500,336,336,3,333
193,76.59%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,SI,PRIMITIVO,CEDEÑO,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
41,16.27%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,ANTONIA,MUÑOZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
7,2.78%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,JOSE,RUIZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
5,1.98%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,MARIA,MARTINEZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
3,1.19%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,GONZALEZ,ORNOBIS,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
1,0.40%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,HERMES,CORTEZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
1,0.40%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,YMARA,GARCIA,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
1,0.40%,GOBERNADOR,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,SIMON,BRICEÑO,19.62%,100%,100%,100%,100%,100%,80.38%,100%,0.79%,99.21%,62,1,1,1,316,316,254,254,2,252
196,78.71%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,SI,MARIA,RODRIGUEZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
24,9.64%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,CARLOS,HERNANDEZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
21,8.43%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,JOSE,VASQUEZ,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
5,2.01%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,HERNANDEZ,RONALD,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
2,0.80%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,DANIEL,RANGEL,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
1,0.40%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,ROBERT,LUCENA,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
0,0.00%,ALCALDE,16,1,2,160102009,ESCUELA ESTADAL UNITARIA 184 LAS MESAS,1,NO,ANTULIO,GUILARTE,19.62%,100%,100%,100%,100%,100%,80.38%,100%,1.97%,98.03%,62,1,1,1,316,316,254,254,5,249
354,91.71%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,SI,PRIMITIVO,CEDEÑO,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
14,3.63%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,ANTONIA,MUÑOZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
12,3.11%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,MARIA,MARTINEZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
6,1.55%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,GONZALEZ,ORNOBIS,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
0,0.00%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,HERMES,CORTEZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
0,0.00%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,YMARA,GARCIA,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
0,0.00%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,JOSE,RUIZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
0,0.00%,GOBERNADOR,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,SIMON,BRICEÑO,43.81%,100%,100%,100%,100%,100%,56.19%,100%,0%,100%,301,1,1,1,687,687,386,386,0,386
353,93.39%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,SI,MARIA,RODRIGUEZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
10,2.65%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,DANIEL,RANGEL,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
8,2.12%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,CARLOS,HERNANDEZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
4,1.06%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,JOSE,VASQUEZ,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
3,0.79%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,HERNANDEZ,RONALD,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
0,0.00%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,ROBERT,LUCENA,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
0,0.00%,ALCALDE,16,1,2,160102003,ESCUELA ESTADAL UNITARIA NUMERO 184,1,NO,ANTULIO,GUILARTE,43.81%,100%,100%,100%,100%,100%,56.19%,100%,2.07%,97.93%,301,1,1,1,687,687,386,386,8,378
391,77.12%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,SI,PRIMITIVO,CEDEÑO,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
98,19.33%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,ANTONIA,MUÑOZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
10,1.97%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,MARIA,MARTINEZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
5,0.99%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,JOSE,RUIZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
2,0.39%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,GONZALEZ,ORNOBIS,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
1,0.20%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,HERMES,CORTEZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
0,0.00%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,YMARA,GARCIA,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
0,0.00%,GOBERNADOR,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,SIMON,BRICEÑO,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0%,100%,264,1,1,1,771,771,507,507,0,507
392,77.78%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,SI,MARIA,RODRIGUEZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
84,16.67%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,JOSE,VASQUEZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
11,2.18%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,HERNANDEZ,RONALD,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
10,1.98%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,CARLOS,HERNANDEZ,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
6,1.19%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,DANIEL,RANGEL,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
1,0.20%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,ROBERT,LUCENA,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
0,0.00%,ALCALDE,16,1,2,160102007,ESCUELA ESTADAL UNITARIA NUMERO 185,1,NO,ANTULIO,GUILARTE,34.24%,100%,100%,100%,100%,100%,65.76%,100%,0.59%,99.41%,264,1,1,1,771,771,507,507,3,504
360,80.18%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,SI,PRIMITIVO,CEDEÑO,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
73,16.26%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,ANTONIA,MUÑOZ,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
8,1.78%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,MARIA,MARTINEZ,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
7,1.56%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,JOSE,RUIZ,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
1,0.22%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,GONZALEZ,ORNOBIS,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
0,0.00%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,HERMES,CORTEZ,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
0,0.00%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,YMARA,GARCIA,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
0,0.00%,GOBERNADOR,16,1,2,160102004,ESCUELA ESTADAL UNITARIA NUMERO 321,1,NO,SIMON,BRICEÑO,44.87%,100%,100%,100%,100%,100%,55.13%,100%,0.44%,99.56%,367,1,1,1,818,818,451,451,2,449
